"Data","Sex","method","cod","result"
"BR1","m","BH2","3306",1.04515503311586
"BR1","m","BH2","3501",0.932672695605692
"BR1","m","BH2","3502",0.860608981881956
"BR1","m","BH2","3503",0.949705019491901
"BR1","m","BH2","3504",0.954197626078477
"BR1","m","BH2","3505",0.808392295816138
"BR1","m","BH2","3506",0.891819995075496
"BR1","m","BH2","3507",0.869237386589322
"BR1","m","BH2","3508",0.975224652589724
"BR1","m","BH2","3509",0.966248803107429
"BR1","m","BH2","3510",0.966142383374738
"BR1","m","BH2","3511",0.989287698855188
"BR1","m","BH2","3512",0.934750210780462
"BR1","m","BH2","3513",0.953590415218714
"BR1","m","BH2","3514",0.958241928522729
"BR1","m","BH2","3515",1.06248425105153
"BR1","m","BH2","4101",1.15240085061997
"BR1","m","BH2","4102",1.27364838382551
"BR1","m","BH2","4103",1.03825009027451
"BR1","m","BH2","4104",1.17682004368924
"BR1","m","BH2","4105",1.25405226177625
"BR1","m","BH2","4106",1.25045651326866
"BR1","m","BH2","4107",1.07778031903887
"BR1","m","BH2","4108",1.14583630772942
"BR1","m","BH2","4109",0.986265551736443
"BR1","m","BH2","4110",0.973015137859399
"BR1","m","BH2","4201",1.01891776029732
"BR1","m","BH2","4202",0.964616623687303
"BR1","m","BH2","4203",1.17202295158355
"BR1","m","BH2","4204",0.958789789039723
"BR1","m","BH2","4205",0.864096325240857
"BR1","m","BH2","4206",0.95417631069837
"BR1","m","BH2","4301",1.01041541453256
"BR1","m","BH2","4302",0.957010052599893
"BR1","m","BH2","4303",0.993304971067376
"BR1","m","BH2","4304",0.981719245102447
"BR1","m","BH2","4305",0.979876380259266
"BR1","m","BH2","4306",1.16176968604556
"BR1","m","BH2","4307",1.03737785066333
"BR1","m","BH2","5001",0.962531731589436
"BR1","m","BH2","5002",0.905968923401091
"BR1","m","BH2","5003",0.97166915077653
"BR1","m","BH2","5004",1.05244870433954
"BR1","m","BH2","5101",0.577929477355918
"BR1","m","BH2","5102",0.393871461885937
"BR1","m","BH2","5103",0.745542239261873
"BR1","m","BH2","5104",0.517363046705106
"BR1","m","BH2","5105",0.910098896187491
"BR1","m","BH2","5201",0.747213594473982
"BR1","m","BH2","5202",0.607718949401056
"BR1","m","BH2","5203",0.997186937190555
"BR1","m","BH2","5204",0.437846756522127
"BR1","m","BH2","5205",0.914171798459571
"BR1","m","BH2","5301",1.16254282483819
"BR1","m","GGB","1101",0.952468008704004
"BR1","m","GGB","1102",0.855130486547521
"BR1","m","GGB","1201",0.988161187508182
"BR1","m","GGB","1202",0.990213158687978
"BR1","m","GGB","1301",0.111722840031163
"BR1","m","GGB","1302",0.189872117481023
"BR1","m","GGB","1303",0.972955044939345
"BR1","m","GGB","1304",0.293042616974175
"BR1","m","GGB","1401",0.356830738985712
"BR1","m","GGB","1402",0.190176965240348
"BR1","m","GGB","1501",0.99448790322508
"BR1","m","GGB","1502",1.00054301199397
"BR1","m","GGB","1503",1.01422485893819
"BR1","m","GGB","1504",0.961362217834692
"BR1","m","GGB","1505",0.679434071209342
"BR1","m","GGB","1506",0.80153455208156
"BR1","m","GGB","1601",0.163263339717745
"BR1","m","GGB","1602",1.02079195718189
"BR1","m","GGB","1701",0.57355355041782
"BR1","m","GGB","1702",0.759157727459032
"BR1","m","GGB","2101",0.766081713288544
"BR1","m","GGB","2102",0.70931102201345
"BR1","m","GGB","2103",1.03060101106211
"BR1","m","GGB","2104",0.898632076261758
"BR1","m","GGB","2105",0.505892886743261
"BR1","m","GGB","2201",0.986566084834381
"BR1","m","GGB","2202",0.819976171318761
"BR1","m","GGB","2203",0.39355451333659
"BR1","m","GGB","2204",0.459931834255997
"BR1","m","GGB","2301",0.564346276432206
"BR1","m","GGB","2302",0.813065351205278
"BR1","m","GGB","2303",0.977670685579929
"BR1","m","GGB","2304",0.590576991495154
"BR1","m","GGB","2305",1.01261457261836
"BR1","m","GGB","2306",0.777996247892325
"BR1","m","GGB","2307",0.617608654801243
"BR1","m","GGB","2401",0.960538855011092
"BR1","m","GGB","2402",1.02436548159431
"BR1","m","GGB","2403",0.966590749263964
"BR1","m","GGB","2404",0.973018268615364
"BR1","m","GGB","2501",0.985137920853187
"BR1","m","GGB","2502",0.979269945782092
"BR1","m","GGB","2503",1.01423439717735
"BR1","m","GGB","2504",0.969316041639947
"BR1","m","GGB","2601",1.01217938007988
"BR1","m","GGB","2602",0.828763718257502
"BR1","m","GGB","2603",0.970011161993824
"BR1","m","GGB","2604",1.10276457201932
"BR1","m","GGB","2605",0.994036726289259
"BR1","m","GGB","2701",0.98348117348658
"BR1","m","GGB","2702",1.01047370619164
"BR1","m","GGB","2703",0.978206964478872
"BR1","m","GGB","2801",1.02957468693513
"BR1","m","GGB","2802",1.00819446585694
"BR1","m","GGB","2803",1.00690417554281
"BR1","m","GGB","2901",0.537848809581159
"BR1","m","GGB","2902",0.949373951995876
"BR1","m","GGB","2903",0.775429312763696
"BR1","m","GGB","2904",0.70217275174983
"BR1","m","GGB","2905",0.997117223576878
"BR1","m","GGB","2906",0.790590004850385
"BR1","m","GGB","2907",0.963633698659383
"BR1","m","GGB","3101",0.891881176457571
"BR1","m","GGB","3102",0.980741368107839
"BR1","m","GGB","3103",1.00337699685476
"BR1","m","GGB","3104",1.06873260053897
"BR1","m","GGB","3105",0.999226946729831
"BR1","m","GGB","3106",1.01669237874519
"BR1","m","GGB","3107",1.04898620408324
"BR1","m","GGB","3108",1.00818441267248
"BR1","m","GGB","3109",1.01130150125024
"BR1","m","GGB","3110",0.982137173968702
"BR1","m","GGB","3111",1.01142000057843
"BR1","m","GGB","3112",1.02217414995344
"BR1","m","GGB","3201",1.00317488447861
"BR1","m","GGB","3202",0.894639174464913
"BR1","m","GGB","3203",0.978683810234542
"BR1","m","GGB","3204",0.988714414276952
"BR1","m","GGB","3301",1.00086813389799
"BR1","m","GGB","3302",1.02284795765931
"BR1","m","GGB","3303",0.995305488499817
"BR1","m","GGB","3304",1.00198674951244
"BR1","m","GGB","3305",1.16691480867328
"BR1","m","GGB","3306",1.00830772737696
"BR1","m","GGB","3501",0.989827483213755
"BR1","m","GGB","3502",0.9087056754202
"BR1","m","GGB","3503",0.991714899673515
"BR1","m","GGB","3504",0.998982150857157
"BR1","m","GGB","3505",0.870904840880567
"BR1","m","GGB","3506",0.947615658854204
"BR1","m","GGB","3507",0.931778005069569
"BR1","m","GGB","3508",1.00559665921281
"BR1","m","GGB","3509",0.989145920277345
"BR1","m","GGB","3510",1.00126289369653
"BR1","m","GGB","3511",1.03133853758998
"BR1","m","GGB","3512",0.996070307171343
"BR1","m","GGB","3513",1.00339397038498
"BR1","m","GGB","3514",1.06362920017797
"BR1","m","GGB","3515",1.00472201190252
"BR1","m","GGB","4101",1.09214225248372
"BR1","m","GGB","4102",1.19615769125664
"BR1","m","GGB","4103",1.04648333463423
"BR1","m","GGB","4104",1.12671237712195
"BR1","m","GGB","4105",1.22459598911979
"BR1","m","GGB","4106",1.13004751356656
"BR1","m","GGB","4107",1.01790207767316
"BR1","m","GGB","4108",1.06618285873092
"BR1","m","GGB","4109",0.98974759477176
"BR1","m","GGB","4110",0.991506093384665
"BR1","m","GGB","4201",1.00236050376705
"BR1","m","GGB","4202",0.999191687933357
"BR1","m","GGB","4203",1.15843907437797
"BR1","m","GGB","4204",0.991439719751325
"BR1","m","GGB","4205",0.915791280448963
"BR1","m","GGB","4206",0.990405643650213
"BR1","m","GGB","4301",1.0028295483971
"BR1","m","GGB","4302",0.984257693738726
"BR1","m","GGB","4303",1.0090379300828
"BR1","m","GGB","4304",0.995100237525685
"BR1","m","GGB","4305",0.996518486333059
"BR1","m","GGB","4306",1.13979943970264
"BR1","m","GGB","4307",1.04400207857579
"BR1","m","GGB","5001",0.951984900586
"BR1","m","GGB","5002",1.00877942119609
"BR1","m","GGB","5003",0.99653939074026
"BR1","m","GGB","5004",1.01447121955049
"BR1","m","GGB","5101",0.719696964533977
"BR1","m","GGB","5102",0.410996928378079
"BR1","m","GGB","5103",0.754309563845393
"BR1","m","GGB","5104",0.577966340447484
"BR1","m","GGB","5105",0.946292735499628
"BR1","m","GGB","5201",0.743419721925082
"BR1","m","GGB","5202",0.573650427828327
"BR1","m","GGB","5203",1.01358095401976
"BR1","m","GGB","5204",0.48645138994835
"BR1","m","GGB","5205",0.943950851950317
"BR1","m","GGB","5301",0.943154702526586
"BR2","f","BH1","1101",1.77522354192783
"BR2","f","BH1","1102",0.744697575089314
"BR2","f","BH1","1201",0.9613106748444
"BR2","f","BH1","1202",1.53365588770558
"BR2","f","BH1","1301",0.258722457724695
"BR2","f","BH1","1302",0.423870578331556
"BR2","f","BH1","1303",1.33907244785595
"BR2","f","BH1","1304",0.204560625569515
"BR2","f","BH1","1401",1.99061481124832
"BR2","f","BH1","1402",1.52319231143694
"BR2","f","BH1","1501",0.580040096948241
"BR2","f","BH1","1502",0.370060311495693
"BR2","f","BH1","1503",1.33338698930005
"BR2","f","BH1","1504",0.519505127478333
"BR2","f","BH1","1505",0.606400385184768
"BR2","f","BH1","1506",0.941114860175347
"BR2","f","BH1","1601",0.199709107753396
"BR2","f","BH1","1602",1.84732712442703
"BR2","f","BH1","1701",0.679231317282502
"BR2","f","BH1","1702",1.3790064192666
"BR2","f","BH1","2101",0.626848904631544
"BR2","f","BH1","2102",0.306918481596148
"BR2","f","BH1","2103",0.240023020557804
"BR2","f","BH1","2104",0.359824223065723
"BR2","f","BH1","2105",0.301582304179279
"BR2","f","BH1","2201",0.611956648373254
"BR2","f","BH1","2202",0.713182407133047
"BR2","f","BH1","2203",0.457091391919901
"BR2","f","BH1","2204",0.515217133430479
"BR2","f","BH1","2301",0.649737473278289
"BR2","f","BH1","2302",0.649556764367346
"BR2","f","BH1","2303",0.978027947936463
"BR2","f","BH1","2304",0.501109018334904
"BR2","f","BH1","2305",0.805334096901812
"BR2","f","BH1","2306",0.646624269851312
"BR2","f","BH1","2307",0.612696186657607
"BR2","f","BH1","2401",0.625479982449876
"BR2","f","BH1","2402",0.769575785161179
"BR2","f","BH1","2403",0.630376360124975
"BR2","f","BH1","2404",1.0634951556435
"BR2","f","BH1","2501",0.578256076175081
"BR2","f","BH1","2502",0.633489287746218
"BR2","f","BH1","2503",0.774328278354567
"BR2","f","BH1","2504",0.979026450286266
"BR2","f","BH1","2601",0.622296106013105
"BR2","f","BH1","2602",0.88054803122312
"BR2","f","BH1","2603",0.931883725508835
"BR2","f","BH1","2604",1.00916906275898
"BR2","f","BH1","2605",1.08195683694372
"BR2","f","BH1","2701",0.492192409091676
"BR2","f","BH1","2702",0.659277031202333
"BR2","f","BH1","2703",0.914504752759155
"BR2","f","BH1","2801",0.812443725486466
"BR2","f","BH1","2802",0.938132456723158
"BR2","f","BH1","2803",1.10007320296654
"BR2","f","BH1","2901",0.490380122371124
"BR2","f","BH1","2902",0.62162631824231
"BR2","f","BH1","2903",0.531222359037559
"BR2","f","BH1","2904",0.505085655976859
"BR2","f","BH1","2905",1.04958062124997
"BR2","f","BH1","2906",0.725624662179714
"BR2","f","BH1","2907",0.836575507576241
"BR2","f","BH1","3101",0.764125423199606
"BR2","f","BH1","3102",0.703978367063015
"BR2","f","BH1","3103",0.590069255038688
"BR2","f","BH1","3104",0.706765101181256
"BR2","f","BH1","3105",1.06081278552489
"BR2","f","BH1","3106",0.875324288265308
"BR2","f","BH1","3107",1.19518377013034
"BR2","f","BH1","3108",0.806442494553508
"BR2","f","BH1","3109",1.02220014814819
"BR2","f","BH1","3110",1.04200487789032
"BR2","f","BH1","3111",0.943874656899467
"BR2","f","BH1","3112",0.892555647269789
"BR2","f","BH1","3201",0.966884706648288
"BR2","f","BH1","3202",1.01196287554617
"BR2","f","BH1","3203",1.27454790833536
"BR2","f","BH1","3204",1.16559393467202
"BR2","f","BH1","3301",1.08953527572245
"BR2","f","BH1","3302",1.15322281358149
"BR2","f","BH1","3303",0.918294801267709
"BR2","f","BH1","3304",4.50892458307734
"BR2","f","BH1","3305",1.21479263608854
"BR2","f","BH1","3306",0.97159182023639
"BR2","f","BH1","3501",1.19822488150701
"BR2","f","BH1","3502",1.10820542365841
"BR2","f","BH1","3503",1.02246410261796
"BR2","f","BH1","3504",1.22779029025872
"BR2","f","BH1","3505",1.22455024137582
"BR2","f","BH1","3506",1.1372108588068
"BR2","f","BH1","3507",1.13769381120099
"BR2","f","BH1","3508",0.924851887447588
"BR2","f","BH1","3509",1.1199657175237
"BR2","f","BH1","3510",1.11280918238939
"BR2","f","BH1","3511",1.18520093800198
"BR2","f","BH1","3512",1.38558009707108
"BR2","f","BH1","3513",1.35059022401347
"BR2","f","BH1","3514",1.90814367108467
"BR2","f","BH1","3515",0.925847710487089
"BR2","f","BH1","4101",0.814336194033441
"BR2","f","BH1","4102",0.755319311484556
"BR2","f","BH1","4103",0.993169869393338
"BR2","f","BH1","4104",0.900319710839367
"BR2","f","BH1","4105",1.00941403027095
"BR2","f","BH1","4106",0.976111665735186
"BR2","f","BH1","4107",0.679406102897629
"BR2","f","BH1","4108",0.865242726927937
"BR2","f","BH1","4109",0.910825239012156
"BR2","f","BH1","4110",1.37067901935524
"BR2","f","BH1","4201",0.898611865342325
"BR2","f","BH1","4202",1.19709697612055
"BR2","f","BH1","4203",0.912025345681124
"BR2","f","BH1","4204",1.14762457543725
"BR2","f","BH1","4205",1.32379435903752
"BR2","f","BH1","4206",1.0477635788748
"BR2","f","BH1","4301",0.795664521556857
"BR2","f","BH1","4302",1.00818552486958
"BR2","f","BH1","4303",0.963089643678243
"BR2","f","BH1","4304",0.989470230604748
"BR2","f","BH1","4305",1.09328136721117
"BR2","f","BH1","4306",0.969739455162756
"BR2","f","BH1","4307",1.00842949928692
"BR2","f","BH1","5001",0.679866937705888
"BR2","f","BH1","5002",1.34794637747895
"BR2","f","BH1","5003",1.05034837065575
"BR2","f","BH1","5004",0.877641768531155
"BR2","f","BH1","5101",1.03236283555363
"BR2","f","BH1","5102",0.982769226209648
"BR2","f","BH1","5103",0.953796179499723
"BR2","f","BH1","5104",1.04963599679677
"BR2","f","BH1","5105",0.998624612045001
"BR2","f","BH1","5201",0.752278329239838
"BR2","f","BH1","5202",0.710677159636503
"BR2","f","BH1","5203",1.14276789152394
"BR2","f","BH1","5204",2.31208659611589
"BR2","f","BH1","5205",0.981973890567302
"BR2","f","BH1","5301",1.11615027785146
"BR2","f","BH2","1101",1.12229848792892
"BR2","f","BH2","1102",0.957474039042126
"BR2","f","BH2","1201",0.930284486591713
"BR2","f","BH2","1202",1.20665031619704
"BR2","f","BH2","1301",0.714515228003065
"BR2","f","BH2","1302",0.618268971225159
"BR2","f","BH2","1303",1.02874465158136
"BR2","f","BH2","1304",0.63969537389505
"BR2","f","BH2","1401",0.941536352848897
"BR2","f","BH2","1402",0.390798156836776
"BR2","f","BH2","1501",0.866099033103203
"BR2","f","BH2","1502",0.769090141240488
"BR2","f","BH2","1503",1.07483836501382
"BR2","f","BH2","1504",0.724698183063081
"BR2","f","BH2","1505",0.906459746952587
"BR2","f","BH2","1506",0.886511301678505
"BR2","f","BH2","1601",0.172375690126483
"BR2","f","BH2","1602",0.849052568943316
"BR2","f","BH2","1701",0.829079588195991
"BR2","f","BH2","1702",0.343544422277634
"BR2","f","BH2","2101",0.756215610988989
"BR2","f","BH2","2102",0.557135075320462
"BR2","f","BH2","2103",0.504473479400079
"BR2","f","BH2","2104",0.589464740578425
"BR2","f","BH2","2105",0.497052307610273
"BR2","f","BH2","2201",0.852506079947557
"BR2","f","BH2","2202",0.814903787973248
"BR2","f","BH2","2203",0.659158652360325
"BR2","f","BH2","2204",0.760399368933766
"BR2","f","BH2","2301",0.799661463603706
"BR2","f","BH2","2302",0.78261438223927
"BR2","f","BH2","2303",0.920144110615941
"BR2","f","BH2","2304",0.777881248618565
"BR2","f","BH2","2305",0.883123974190769
"BR2","f","BH2","2306",0.894243942706838
"BR2","f","BH2","2307",0.778803928988348
"BR2","f","BH2","2401",0.892557964471605
"BR2","f","BH2","2402",0.929668444662587
"BR2","f","BH2","2403",0.858810829185871
"BR2","f","BH2","2404",0.860800542460356
"BR2","f","BH2","2501",0.844556339427587
"BR2","f","BH2","2502",0.908149440182439
"BR2","f","BH2","2503",0.936440568075926
"BR2","f","BH2","2504",0.937905345329824
"BR2","f","BH2","2601",0.916471758477454
"BR2","f","BH2","2602",0.903811802295451
"BR2","f","BH2","2603",0.956301900296984
"BR2","f","BH2","2604",1.13340815173476
"BR2","f","BH2","2605",1.09823467314448
"BR2","f","BH2","2701",0.823773502022606
"BR2","f","BH2","2702",0.920443010897068
"BR2","f","BH2","2703",0.974737442034405
"BR2","f","BH2","2801",0.897195015732043
"BR2","f","BH2","2802",0.917025579517554
"BR2","f","BH2","2803",0.959377683143679
"BR2","f","BH2","2901",0.732698993299315
"BR2","f","BH2","2902",0.776062737235874
"BR2","f","BH2","2903",0.838779198913838
"BR2","f","BH2","2904",0.798650789428359
"BR2","f","BH2","2905",1.0027631116697
"BR2","f","BH2","2906",0.800755513069382
"BR2","f","BH2","2907",0.988528463264212
"BR2","f","BH2","3101",0.951190425035314
"BR2","f","BH2","3102",0.88714108196592
"BR2","f","BH2","3103",0.832173057641768
"BR2","f","BH2","3104",0.921489324198284
"BR2","f","BH2","3105",0.922286295582225
"BR2","f","BH2","3106",0.947877376320282
"BR2","f","BH2","3107",0.946506647701902
"BR2","f","BH2","3108",0.953167928135873
"BR2","f","BH2","3109",0.871728547131574
"BR2","f","BH2","3110",0.938971585732068
"BR2","f","BH2","3111",0.948572540922804
"BR2","f","BH2","3112",0.910894479389805
"BR2","f","BH2","3201",0.994479903340607
"BR2","f","BH2","3202",1.00725218648438
"BR2","f","BH2","3203",0.936032174003863
"BR2","f","BH2","3204",0.956696455183626
"BR2","f","BH2","3301",0.947022850113913
"BR2","f","BH2","3302",1.01474526477752
"BR2","f","BH2","3303",1.02732967454888
"BR2","f","BH2","3304",0.913582398766211
"BR2","f","BH2","3305",1.06737453074347
"BR2","f","BH2","3306",0.992657888173564
"BR2","f","BH2","3501",0.92900587097686
"BR2","f","BH2","3502",0.957236117988718
"BR2","f","BH2","3503",0.939270117841229
"BR2","f","BH2","3504",0.943726158706294
"BR2","f","BH2","3505",0.844490847565768
"BR2","f","BH2","3506",0.930016022768264
"BR2","f","BH2","3507",0.924729592115208
"BR2","f","BH2","3508",0.943999421870811
"BR2","f","BH2","3509",0.958596631627281
"BR2","f","BH2","3510",0.955254614373896
"BR2","f","BH2","3511",1.01390144821921
"BR2","f","BH2","3512",0.942679456369872
"BR2","f","BH2","3513",0.998572428021364
"BR2","f","BH2","3514",0.895841227505344
"BR2","f","BH2","3515",1.03491754141209
"BR2","f","BH2","4101",1.04759146990372
"BR2","f","BH2","4102",1.14003653356058
"BR2","f","BH2","4103",0.933345526851017
"BR2","f","BH2","4104",1.04734450603949
"BR2","f","BH2","4105",1.05897726454788
"BR2","f","BH2","4106",0.954586193139958
"BR2","f","BH2","4107",0.957191395912616
"BR2","f","BH2","4108",1.19648962426231
"BR2","f","BH2","4109",1.01845440569003
"BR2","f","BH2","4110",0.95625225558759
"BR2","f","BH2","4201",1.01656846317132
"BR2","f","BH2","4202",0.974151609860114
"BR2","f","BH2","4203",1.13619675230571
"BR2","f","BH2","4204",0.91602539944748
"BR2","f","BH2","4205",0.908192049166718
"BR2","f","BH2","4206",0.944485795487099
"BR2","f","BH2","4301",0.955924516901862
"BR2","f","BH2","4302",0.808260333313529
"BR2","f","BH2","4303",0.957940793791813
"BR2","f","BH2","4304",0.944967512425193
"BR2","f","BH2","4305",0.972947360412703
"BR2","f","BH2","4306",1.1279748221099
"BR2","f","BH2","4307",0.977921766005723
"BR2","f","BH2","5001",0.970566495756843
"BR2","f","BH2","5002",0.965510440132048
"BR2","f","BH2","5003",0.944495590927369
"BR2","f","BH2","5004",1.02816071943842
"BR2","f","BH2","5101",0.904020273079091
"BR2","f","BH2","5102",0.877062493633174
"BR2","f","BH2","5103",0.976467667660074
"BR2","f","BH2","5104",1.16090043279467
"BR2","f","BH2","5105",0.92398819998165
"BR2","f","BH2","5201",0.957840914346658
"BR2","f","BH2","5202",1.03795017859736
"BR2","f","BH2","5203",0.93546813143227
"BR2","f","BH2","5204",0.530229156187993
"BR2","f","BH2","5205",0.917208124577625
"BR2","f","BH2","5301",1.03238258087319
"BR2","f","GGB","1101",1.18323570090505
"BR2","f","GGB","1102",0.99720187055826
"BR2","f","GGB","1201",0.98498042778794
"BR2","f","GGB","1202",1.42887553212749
"BR2","f","GGB","1301",0.864608170431595
"BR2","f","GGB","1302",1.00961888622719
"BR2","f","GGB","1303",1.10324285759334
"BR2","f","GGB","1304",0.972463427549388
"BR2","f","GGB","1401",1.13599336907444
"BR2","f","GGB","1402",0.454006953436138
"BR2","f","GGB","1501",0.984420471957232
"BR2","f","GGB","1502",1.01649367641631
"BR2","f","GGB","1503",1.16791149714705
"BR2","f","GGB","1504",0.951787994884148
"BR2","f","GGB","1505",0.941321978849507
"BR2","f","GGB","1506",1.00179198951757
"BR2","f","GGB","1601",0.166189790252062
"BR2","f","GGB","1602",0.943226235115019
"BR2","f","GGB","1701",0.99148627408011
"BR2","f","GGB","1702",0.366735149787313
"BR2","f","GGB","2101",0.962885673083008
"BR2","f","GGB","2102",0.915020800559228
"BR2","f","GGB","2103",0.720000997723168
"BR2","f","GGB","2104",0.918479386052292
"BR2","f","GGB","2105",0.690499123038119
"BR2","f","GGB","2201",1.07861815719649
"BR2","f","GGB","2202",0.952307348729655
"BR2","f","GGB","2203",0.87730379283561
"BR2","f","GGB","2204",1.02666842684907
"BR2","f","GGB","2301",0.972127410005108
"BR2","f","GGB","2302",0.989941750649663
"BR2","f","GGB","2303",1.00299359095768
"BR2","f","GGB","2304",1.01160024130199
"BR2","f","GGB","2305",1.02496400351721
"BR2","f","GGB","2306",1.06921352075395
"BR2","f","GGB","2307",1.01258191567298
"BR2","f","GGB","2401",1.01972424033203
"BR2","f","GGB","2402",0.98821368265464
"BR2","f","GGB","2403",1.01800115594242
"BR2","f","GGB","2404",0.979576656470936
"BR2","f","GGB","2501",0.935469082628126
"BR2","f","GGB","2502",1.01463273216654
"BR2","f","GGB","2503",0.993158257850815
"BR2","f","GGB","2504",1.01041913208523
"BR2","f","GGB","2601",1.01682384158658
"BR2","f","GGB","2602",1.01258836810284
"BR2","f","GGB","2603",0.994542494653947
"BR2","f","GGB","2604",1.12707097922197
"BR2","f","GGB","2605",1.13732920979326
"BR2","f","GGB","2701",1.05768430118082
"BR2","f","GGB","2702",1.02242016233509
"BR2","f","GGB","2703",1.00933017254018
"BR2","f","GGB","2801",1.00315886457497
"BR2","f","GGB","2802",0.974205446794499
"BR2","f","GGB","2803",0.998946810076502
"BR2","f","GGB","2901",0.943142628517288
"BR2","f","GGB","2902",0.964191254401381
"BR2","f","GGB","2903",1.01054679208082
"BR2","f","GGB","2904",1.02693535958971
"BR2","f","GGB","2905",1.09085698341593
"BR2","f","GGB","2906",0.941138889717358
"BR2","f","GGB","2907",1.07113643604104
"BR2","f","GGB","3101",1.00667246730354
"BR2","f","GGB","3102",1.02213490466499
"BR2","f","GGB","3103",0.955276345060779
"BR2","f","GGB","3104",1.0011805637972
"BR2","f","GGB","3105",0.9782584675677
"BR2","f","GGB","3106",1.00056986587872
"BR2","f","GGB","3107",0.986296525619292
"BR2","f","GGB","3108",0.992772465832988
"BR2","f","GGB","3109",0.922247997049172
"BR2","f","GGB","3110",1.00618328023745
"BR2","f","GGB","3111",0.992749694361839
"BR2","f","GGB","3112",0.978564757520476
"BR2","f","GGB","3201",1.03085243974673
"BR2","f","GGB","3202",1.07730862356625
"BR2","f","GGB","3203",1.00462606485764
"BR2","f","GGB","3204",0.993872005638641
"BR2","f","GGB","3301",0.992921539347525
"BR2","f","GGB","3302",1.06253643898735
"BR2","f","GGB","3303",1.07880364315749
"BR2","f","GGB","3304",1.15125455315327
"BR2","f","GGB","3305",1.12952162463419
"BR2","f","GGB","3306",1.00787392210784
"BR2","f","GGB","3501",1.01648907378754
"BR2","f","GGB","3502",1.00410971914206
"BR2","f","GGB","3503",0.9984211180744
"BR2","f","GGB","3504",1.0038319126695
"BR2","f","GGB","3505",0.892073011108185
"BR2","f","GGB","3506",0.994925982356631
"BR2","f","GGB","3507",0.98857116130362
"BR2","f","GGB","3508",0.9899290265258
"BR2","f","GGB","3509",1.00899742500279
"BR2","f","GGB","3510",1.00123652706172
"BR2","f","GGB","3511",1.02209929199288
"BR2","f","GGB","3512",0.991095296711704
"BR2","f","GGB","3513",1.0166753091018
"BR2","f","GGB","3514",0.991041101599316
"BR2","f","GGB","3515",1.02970853013109
"BR2","f","GGB","4101",1.08372515573833
"BR2","f","GGB","4102",1.15845002802359
"BR2","f","GGB","4103",0.994134333646752
"BR2","f","GGB","4104",1.06350266866679
"BR2","f","GGB","4105",1.04905153301048
"BR2","f","GGB","4106",0.997442460274266
"BR2","f","GGB","4107",0.990174728885178
"BR2","f","GGB","4108",1.14724986775546
"BR2","f","GGB","4109",1.00312824597937
"BR2","f","GGB","4110",1.00106209754371
"BR2","f","GGB","4201",1.05732705067539
"BR2","f","GGB","4202",0.997464808166927
"BR2","f","GGB","4203",1.09510883437291
"BR2","f","GGB","4204",0.97734957582958
"BR2","f","GGB","4205",1.004176116143
"BR2","f","GGB","4206",1.00815291633218
"BR2","f","GGB","4301",0.983845464837345
"BR2","f","GGB","4302",0.83102653293579
"BR2","f","GGB","4303",1.00117121115233
"BR2","f","GGB","4304",1.00474581309866
"BR2","f","GGB","4305",1.00061961299596
"BR2","f","GGB","4306",1.15740197658729
"BR2","f","GGB","4307",1.00242966818688
"BR2","f","GGB","5001",1.00728556583043
"BR2","f","GGB","5002",1.07442920731834
"BR2","f","GGB","5003",1.00300453381334
"BR2","f","GGB","5004",1.10278394378343
"BR2","f","GGB","5101",0.956189633977704
"BR2","f","GGB","5102",0.995947365475538
"BR2","f","GGB","5103",1.02986874464216
"BR2","f","GGB","5104",1.32026724846531
"BR2","f","GGB","5105",1.00650134940052
"BR2","f","GGB","5201",0.997229656820625
"BR2","f","GGB","5202",1.09701571317053
"BR2","f","GGB","5203",0.997608968280038
"BR2","f","GGB","5204",0.563377336241686
"BR2","f","GGB","5205",0.98813714943879
"BR2","f","GGB","5301",0.968169060069842
"BR2","m","BH1","1101",2.11185960849344
"BR2","m","BH1","1102",0.720273098757454
"BR2","m","BH1","1201",1.03028803960379
"BR2","m","BH1","1202",1.50927727958867
"BR2","m","BH1","1301",0.226571728164594
"BR2","m","BH1","1302",0.536703835297215
"BR2","m","BH1","1303",1.2799355438753
"BR2","m","BH1","1304",0.216386928990283
"BR2","m","BH1","1401",0.957691206042665
"BR2","m","BH1","1402",0.830647023746347
"BR2","m","BH1","1501",0.604125218100343
"BR2","m","BH1","1502",0.391811906919584
"BR2","m","BH1","1503",1.21485878909431
"BR2","m","BH1","1504",0.563959338456363
"BR2","m","BH1","1505",0.724950906517358
"BR2","m","BH1","1506",1.02946188121858
"BR2","m","BH1","1601",0.365805649039829
"BR2","m","BH1","1602",2.89361757152714
"BR2","m","BH1","1701",0.738959400561988
"BR2","m","BH1","1702",1.4660624591158
"BR2","m","BH1","2101",0.683998649339529
"BR2","m","BH1","2102",0.480434043670123
"BR2","m","BH1","2103",0.447869310518241
"BR2","m","BH1","2104",0.557589971886001
"BR2","m","BH1","2105",0.46749699632767
"BR2","m","BH1","2201",0.766706462961008
"BR2","m","BH1","2202",0.805989862677422
"BR2","m","BH1","2203",0.572123186597975
"BR2","m","BH1","2204",0.586572145594289
"BR2","m","BH1","2301",0.761571610797041
"BR2","m","BH1","2302",0.778705242225587
"BR2","m","BH1","2303",0.93497854082532
"BR2","m","BH1","2304",0.624845070782994
